row,bank,col,byte_in_row,byte_lane,bit_in_byte,flip_addr,data_bit,expected_bit,direction,block_addr,block_word_index
1,0,624,5013,5,5,1073812373,0,1,1->0,1073812352,1248
1,0,624,5015,7,7,1073812375,0,1,1->0,1073812352,1248
1,0,624,5019,3,7,1073812379,0,1,1->0,1073812352,1248
1,0,624,5020,4,5,1073812380,0,1,1->0,1073812352,1248
1,0,624,5020,4,7,1073812380,0,1,1->0,1073812352,1248
1,0,624,5021,5,7,1073812381,0,1,1->0,1073812352,1248
1,0,624,5027,3,5,1073812387,0,1,1->0,1073812352,1248
1,0,624,5032,0,5,1073812392,0,1,1->0,1073812352,1248
1,0,624,5033,1,0,1073812393,1,0,0->1,1073812352,1248
1,0,624,5033,1,5,1073812393,0,1,1->0,1073812352,1248
1,0,624,5036,4,7,1073812396,0,1,1->0,1073812352,1248
1,0,624,5040,0,0,1073812400,1,0,0->1,1073812352,1248
1,0,624,5040,0,5,1073812400,0,1,1->0,1073812352,1248
1,0,624,5042,2,2,1073812402,1,0,0->1,1073812352,1248
1,0,624,5043,3,0,1073812403,1,0,0->1,1073812352,1248
1,0,624,5046,6,7,1073812406,0,1,1->0,1073812352,1248
1,0,624,5053,5,2,1073812413,1,0,0->1,1073812352,1248
1,0,632,5057,1,2,1073812417,1,0,0->1,1073812416,1264
1,0,632,5057,1,7,1073812417,0,1,1->0,1073812416,1264
1,0,632,5064,0,7,1073812424,0,1,1->0,1073812416,1264
1,0,632,5067,3,7,1073812427,0,1,1->0,1073812416,1264
1,0,632,5068,4,5,1073812428,0,1,1->0,1073812416,1264
1,0,632,5070,6,5,1073812430,0,1,1->0,1073812416,1264
1,0,632,5073,1,7,1073812433,0,1,1->0,1073812416,1264
1,0,632,5077,5,2,1073812437,1,0,0->1,1073812416,1264
1,0,632,5077,5,7,1073812437,0,1,1->0,1073812416,1264
1,0,632,5083,3,7,1073812443,0,1,1->0,1073812416,1264
1,0,632,5087,7,7,1073812447,0,1,1->0,1073812416,1264
1,0,632,5089,1,7,1073812449,0,1,1->0,1073812416,1264
1,0,632,5091,3,5,1073812451,0,1,1->0,1073812416,1264
1,0,632,5098,2,5,1073812458,0,1,1->0,1073812416,1264
1,0,632,5099,3,5,1073812459,0,1,1->0,1073812416,1264
1,0,632,5100,4,2,1073812460,1,0,0->1,1073812416,1264
1,0,632,5103,7,7,1073812463,0,1,1->0,1073812416,1264
1,0,632,5108,4,7,1073812468,0,1,1->0,1073812416,1264
1,0,632,5109,5,7,1073812469,0,1,1->0,1073812416,1264
1,0,632,5110,6,5,1073812470,0,1,1->0,1073812416,1264
1,0,632,5112,0,5,1073812472,0,1,1->0,1073812416,1264
1,0,632,5114,2,0,1073812474,1,0,0->1,1073812416,1264
1,0,632,5115,3,5,1073812475,0,1,1->0,1073812416,1264
1,0,632,5119,7,2,1073812479,1,0,0->1,1073812416,1264
1,0,640,5122,2,7,1073812482,0,1,1->0,1073812480,1280
1,0,640,5123,3,0,1073812483,1,0,0->1,1073812480,1280
1,0,640,5123,3,7,1073812483,0,1,1->0,1073812480,1280
1,0,640,5125,5,2,1073812485,1,0,0->1,1073812480,1280
1,0,640,5132,4,0,1073812492,1,0,0->1,1073812480,1280
1,0,640,5136,0,7,1073812496,0,1,1->0,1073812480,1280
1,0,640,5139,3,5,1073812499,0,1,1->0,1073812480,1280
1,0,640,5141,5,5,1073812501,0,1,1->0,1073812480,1280
1,0,640,5142,6,5,1073812502,0,1,1->0,1073812480,1280
1,0,640,5143,7,5,1073812503,0,1,1->0,1073812480,1280
1,0,640,5145,1,5,1073812505,0,1,1->0,1073812480,1280
1,0,640,5146,2,0,1073812506,1,0,0->1,1073812480,1280
1,0,640,5148,4,0,1073812508,1,0,0->1,1073812480,1280
1,0,640,5151,7,5,1073812511,0,1,1->0,1073812480,1280
1,0,640,5152,0,5,1073812512,0,1,1->0,1073812480,1280
1,0,640,5153,1,2,1073812513,1,0,0->1,1073812480,1280
1,0,640,5157,5,5,1073812517,0,1,1->0,1073812480,1280
1,0,640,5158,6,7,1073812518,0,1,1->0,1073812480,1280
1,0,640,5161,1,0,1073812521,1,0,0->1,1073812480,1280
1,0,640,5161,1,5,1073812521,0,1,1->0,1073812480,1280
1,0,640,5162,2,5,1073812522,0,1,1->0,1073812480,1280
1,0,640,5163,3,2,1073812523,1,0,0->1,1073812480,1280
1,0,640,5166,6,7,1073812526,0,1,1->0,1073812480,1280
1,0,640,5173,5,5,1073812533,0,1,1->0,1073812480,1280
1,0,640,5175,7,5,1073812535,0,1,1->0,1073812480,1280
1,0,640,5177,1,0,1073812537,1,0,0->1,1073812480,1280
1,0,640,5178,2,5,1073812538,0,1,1->0,1073812480,1280
1,0,640,5179,3,2,1073812539,1,0,0->1,1073812480,1280
1,0,648,5187,3,7,1073812547,0,1,1->0,1073812544,1296
1,0,648,5189,5,5,1073812549,0,1,1->0,1073812544,1296
1,0,648,5190,6,5,1073812550,0,1,1->0,1073812544,1296
1,0,648,5195,3,7,1073812555,0,1,1->0,1073812544,1296
1,0,648,5197,5,5,1073812557,0,1,1->0,1073812544,1296
1,0,648,5198,6,0,1073812558,1,0,0->1,1073812544,1296
1,0,648,5199,7,7,1073812559,0,1,1->0,1073812544,1296
1,0,648,5200,0,7,1073812560,0,1,1->0,1073812544,1296
1,0,648,5203,3,0,1073812563,1,0,0->1,1073812544,1296
1,0,648,5208,0,5,1073812568,0,1,1->0,1073812544,1296
1,0,648,5209,1,5,1073812569,0,1,1->0,1073812544,1296
1,0,648,5211,3,7,1073812571,0,1,1->0,1073812544,1296
1,0,648,5217,1,5,1073812577,0,1,1->0,1073812544,1296
1,0,648,5220,4,5,1073812580,0,1,1->0,1073812544,1296
1,0,648,5225,1,5,1073812585,0,1,1->0,1073812544,1296
1,0,648,5228,4,2,1073812588,1,0,0->1,1073812544,1296
1,0,648,5230,6,5,1073812590,0,1,1->0,1073812544,1296
1,0,648,5231,7,5,1073812591,0,1,1->0,1073812544,1296
1,0,648,5246,6,7,1073812606,0,1,1->0,1073812544,1296
1,0,656,5248,0,0,1073812608,1,0,0->1,1073812608,1312
1,0,656,5250,2,7,1073812610,0,1,1->0,1073812608,1312
1,0,656,5252,4,5,1073812612,0,1,1->0,1073812608,1312
1,0,656,5253,5,5,1073812613,0,1,1->0,1073812608,1312
1,0,656,5255,7,0,1073812615,1,0,0->1,1073812608,1312
1,0,656,5255,7,2,1073812615,1,0,0->1,1073812608,1312
1,0,656,5257,1,5,1073812617,0,1,1->0,1073812608,1312
1,0,656,5260,4,7,1073812620,0,1,1->0,1073812608,1312
1,0,656,5273,1,5,1073812633,0,1,1->0,1073812608,1312
1,0,656,5274,2,5,1073812634,0,1,1->0,1073812608,1312
1,0,656,5274,2,7,1073812634,0,1,1->0,1073812608,1312
1,0,656,5279,7,7,1073812639,0,1,1->0,1073812608,1312
1,0,656,5280,0,2,1073812640,1,0,0->1,1073812608,1312
1,0,656,5281,1,0,1073812641,1,0,0->1,1073812608,1312
1,0,656,5286,6,7,1073812646,0,1,1->0,1073812608,1312
1,0,656,5289,1,7,1073812649,0,1,1->0,1073812608,1312
1,0,656,5293,5,0,1073812653,1,0,0->1,1073812608,1312
1,0,656,5297,1,5,1073812657,0,1,1->0,1073812608,1312
1,0,656,5298,2,5,1073812658,0,1,1->0,1073812608,1312
1,0,656,5299,3,2,1073812659,1,0,0->1,1073812608,1312
1,0,656,5300,4,0,1073812660,1,0,0->1,1073812608,1312
1,0,664,5315,3,2,1073812675,1,0,0->1,1073812672,1328
1,0,664,5315,3,5,1073812675,0,1,1->0,1073812672,1328
1,0,664,5321,1,7,1073812681,0,1,1->0,1073812672,1328
1,0,664,5323,3,5,1073812683,0,1,1->0,1073812672,1328
1,0,664,5324,4,5,1073812684,0,1,1->0,1073812672,1328
1,0,664,5325,5,5,1073812685,0,1,1->0,1073812672,1328
1,0,664,5326,6,7,1073812686,0,1,1->0,1073812672,1328
1,0,664,5327,7,7,1073812687,0,1,1->0,1073812672,1328
1,0,664,5328,0,7,1073812688,0,1,1->0,1073812672,1328
1,0,664,5332,4,7,1073812692,0,1,1->0,1073812672,1328
1,0,664,5333,5,5,1073812693,0,1,1->0,1073812672,1328
1,0,664,5333,5,7,1073812693,0,1,1->0,1073812672,1328
1,0,664,5337,1,0,1073812697,1,0,0->1,1073812672,1328
1,0,664,5339,3,5,1073812699,0,1,1->0,1073812672,1328
1,0,664,5340,4,2,1073812700,1,0,0->1,1073812672,1328
1,0,664,5342,6,7,1073812702,0,1,1->0,1073812672,1328
1,0,664,5344,0,7,1073812704,0,1,1->0,1073812672,1328
1,0,664,5349,5,0,1073812709,1,0,0->1,1073812672,1328
1,0,664,5349,5,5,1073812709,0,1,1->0,1073812672,1328
1,0,664,5359,7,7,1073812719,0,1,1->0,1073812672,1328
1,0,664,5366,6,5,1073812726,0,1,1->0,1073812672,1328
1,0,664,5368,0,7,1073812728,0,1,1->0,1073812672,1328
1,0,664,5369,1,7,1073812729,0,1,1->0,1073812672,1328
1,0,664,5371,3,0,1073812731,1,0,0->1,1073812672,1328
1,0,664,5374,6,7,1073812734,0,1,1->0,1073812672,1328
1,0,672,5376,0,7,1073812736,0,1,1->0,1073812736,1344
1,0,672,5378,2,2,1073812738,1,0,0->1,1073812736,1344
1,0,672,5381,5,5,1073812741,0,1,1->0,1073812736,1344
1,0,672,5381,5,7,1073812741,0,1,1->0,1073812736,1344
1,0,672,5382,6,0,1073812742,1,0,0->1,1073812736,1344
1,0,672,5386,2,0,1073812746,1,0,0->1,1073812736,1344
1,0,672,5389,5,7,1073812749,0,1,1->0,1073812736,1344
1,0,672,5390,6,7,1073812750,0,1,1->0,1073812736,1344
1,0,672,5398,6,7,1073812758,0,1,1->0,1073812736,1344
1,0,672,5399,7,5,1073812759,0,1,1->0,1073812736,1344
1,0,672,5400,0,2,1073812760,1,0,0->1,1073812736,1344
1,0,672,5403,3,0,1073812763,1,0,0->1,1073812736,1344
1,0,672,5406,6,2,1073812766,1,0,0->1,1073812736,1344
1,0,672,5408,0,0,1073812768,1,0,0->1,1073812736,1344
1,0,672,5413,5,2,1073812773,1,0,0->1,1073812736,1344
1,0,672,5414,6,0,1073812774,1,0,0->1,1073812736,1344
1,0,672,5414,6,7,1073812774,0,1,1->0,1073812736,1344
1,0,672,5424,0,7,1073812784,0,1,1->0,1073812736,1344
1,0,672,5429,5,0,1073812789,1,0,0->1,1073812736,1344
1,0,672,5429,5,5,1073812789,0,1,1->0,1073812736,1344
1,0,672,5430,6,2,1073812790,1,0,0->1,1073812736,1344
1,0,672,5431,7,5,1073812791,0,1,1->0,1073812736,1344
1,0,672,5433,1,0,1073812793,1,0,0->1,1073812736,1344
1,0,672,5434,2,7,1073812794,0,1,1->0,1073812736,1344
1,0,672,5435,3,0,1073812795,1,0,0->1,1073812736,1344
1,0,672,5436,4,5,1073812796,0,1,1->0,1073812736,1344
1,0,672,5437,5,7,1073812797,0,1,1->0,1073812736,1344
1,0,680,5444,4,0,1073812804,1,0,0->1,1073812800,1360
1,0,680,5446,6,5,1073812806,0,1,1->0,1073812800,1360
1,0,680,5452,4,7,1073812812,0,1,1->0,1073812800,1360
1,0,680,5454,6,7,1073812814,0,1,1->0,1073812800,1360
1,0,680,5456,0,7,1073812816,0,1,1->0,1073812800,1360
1,0,680,5462,6,7,1073812822,0,1,1->0,1073812800,1360
1,0,680,5464,0,0,1073812824,1,0,0->1,1073812800,1360
1,0,680,5472,0,0,1073812832,1,0,0->1,1073812800,1360
1,0,680,5473,1,0,1073812833,1,0,0->1,1073812800,1360
1,0,680,5474,2,7,1073812834,0,1,1->0,1073812800,1360
1,0,680,5477,5,7,1073812837,0,1,1->0,1073812800,1360
1,0,680,5480,0,2,1073812840,1,0,0->1,1073812800,1360
1,0,680,5486,6,0,1073812846,1,0,0->1,1073812800,1360
1,0,680,5486,6,5,1073812846,0,1,1->0,1073812800,1360
1,0,680,5489,1,5,1073812849,0,1,1->0,1073812800,1360
1,0,680,5502,6,7,1073812862,0,1,1->0,1073812800,1360
1,0,680,5503,7,0,1073812863,1,0,0->1,1073812800,1360
1,0,680,5503,7,7,1073812863,0,1,1->0,1073812800,1360
1,0,688,5504,0,7,1073812864,0,1,1->0,1073812864,1376
1,0,688,5514,2,2,1073812874,1,0,0->1,1073812864,1376
1,0,688,5514,2,7,1073812874,0,1,1->0,1073812864,1376
1,0,688,5516,4,5,1073812876,0,1,1->0,1073812864,1376
1,0,688,5517,5,0,1073812877,1,0,0->1,1073812864,1376
1,0,688,5519,7,5,1073812879,0,1,1->0,1073812864,1376
1,0,688,5522,2,5,1073812882,0,1,1->0,1073812864,1376
1,0,688,5524,4,7,1073812884,0,1,1->0,1073812864,1376
1,0,688,5525,5,7,1073812885,0,1,1->0,1073812864,1376
1,0,688,5527,7,5,1073812887,0,1,1->0,1073812864,1376
1,0,688,5535,7,7,1073812895,0,1,1->0,1073812864,1376
1,0,688,5536,0,5,1073812896,0,1,1->0,1073812864,1376
1,0,688,5537,1,7,1073812897,0,1,1->0,1073812864,1376
1,0,688,5538,2,5,1073812898,0,1,1->0,1073812864,1376
1,0,688,5540,4,2,1073812900,1,0,0->1,1073812864,1376
1,0,688,5541,5,0,1073812901,1,0,0->1,1073812864,1376
1,0,688,5546,2,0,1073812906,1,0,0->1,1073812864,1376
1,0,688,5555,3,0,1073812915,1,0,0->1,1073812864,1376
1,0,688,5555,3,5,1073812915,0,1,1->0,1073812864,1376
1,0,688,5560,0,5,1073812920,0,1,1->0,1073812864,1376
1,0,688,5564,4,5,1073812924,0,1,1->0,1073812864,1376
1,0,688,5565,5,2,1073812925,1,0,0->1,1073812864,1376
1,0,696,5568,0,5,1073812928,0,1,1->0,1073812928,1392
1,0,696,5573,5,7,1073812933,0,1,1->0,1073812928,1392
1,0,696,5576,0,0,1073812936,1,0,0->1,1073812928,1392
1,0,696,5585,1,0,1073812945,1,0,0->1,1073812928,1392
1,0,696,5588,4,5,1073812948,0,1,1->0,1073812928,1392
1,0,696,5590,6,7,1073812950,0,1,1->0,1073812928,1392
1,0,696,5591,7,5,1073812951,0,1,1->0,1073812928,1392
1,0,696,5597,5,5,1073812957,0,1,1->0,1073812928,1392
1,0,696,5601,1,7,1073812961,0,1,1->0,1073812928,1392
1,0,696,5602,2,7,1073812962,0,1,1->0,1073812928,1392
1,0,696,5607,7,5,1073812967,0,1,1->0,1073812928,1392
1,0,696,5609,1,7,1073812969,0,1,1->0,1073812928,1392
1,0,696,5611,3,5,1073812971,0,1,1->0,1073812928,1392
1,0,696,5612,4,2,1073812972,1,0,0->1,1073812928,1392
1,0,696,5613,5,7,1073812973,0,1,1->0,1073812928,1392
1,0,696,5623,7,5,1073812983,0,1,1->0,1073812928,1392
1,0,696,5627,3,7,1073812987,0,1,1->0,1073812928,1392
1,0,696,5630,6,7,1073812990,0,1,1->0,1073812928,1392
1,0,704,5632,0,5,1073812992,0,1,1->0,1073812992,1408
1,0,704,5632,0,7,1073812992,0,1,1->0,1073812992,1408
1,0,704,5633,1,5,1073812993,0,1,1->0,1073812992,1408
1,0,704,5634,2,5,1073812994,0,1,1->0,1073812992,1408
1,0,704,5638,6,7,1073812998,0,1,1->0,1073812992,1408
1,0,704,5643,3,5,1073813003,0,1,1->0,1073812992,1408
1,0,704,5644,4,0,1073813004,1,0,0->1,1073812992,1408
1,0,704,5644,4,5,1073813004,0,1,1->0,1073812992,1408
1,0,704,5646,6,5,1073813006,0,1,1->0,1073812992,1408
1,0,704,5649,1,7,1073813009,0,1,1->0,1073812992,1408
1,0,704,5650,2,5,1073813010,0,1,1->0,1073812992,1408
1,0,704,5652,4,5,1073813012,0,1,1->0,1073812992,1408
1,0,704,5652,4,7,1073813012,0,1,1->0,1073812992,1408
1,0,704,5653,5,5,1073813013,0,1,1->0,1073812992,1408
1,0,704,5654,6,7,1073813014,0,1,1->0,1073812992,1408
1,0,704,5655,7,5,1073813015,0,1,1->0,1073812992,1408
1,0,704,5656,0,5,1073813016,0,1,1->0,1073812992,1408
1,0,704,5657,1,7,1073813017,0,1,1->0,1073812992,1408
1,0,704,5659,3,7,1073813019,0,1,1->0,1073812992,1408
1,0,704,5660,4,7,1073813020,0,1,1->0,1073812992,1408
1,0,704,5662,6,2,1073813022,1,0,0->1,1073812992,1408
1,0,704,5664,0,7,1073813024,0,1,1->0,1073812992,1408
1,0,704,5666,2,2,1073813026,1,0,0->1,1073812992,1408
1,0,704,5672,0,0,1073813032,1,0,0->1,1073812992,1408
1,0,704,5673,1,5,1073813033,0,1,1->0,1073812992,1408
1,0,704,5685,5,7,1073813045,0,1,1->0,1073812992,1408
1,0,704,5689,1,0,1073813049,1,0,0->1,1073812992,1408
1,0,704,5689,1,7,1073813049,0,1,1->0,1073812992,1408
1,0,712,5697,1,0,1073813057,1,0,0->1,1073813056,1424
1,0,712,5697,1,7,1073813057,0,1,1->0,1073813056,1424
1,0,712,5698,2,0,1073813058,1,0,0->1,1073813056,1424
1,0,712,5700,4,7,1073813060,0,1,1->0,1073813056,1424
1,0,712,5706,2,7,1073813066,0,1,1->0,1073813056,1424
1,0,712,5711,7,5,1073813071,0,1,1->0,1073813056,1424
1,0,712,5714,2,7,1073813074,0,1,1->0,1073813056,1424
1,0,712,5719,7,7,1073813079,0,1,1->0,1073813056,1424
1,0,712,5721,1,2,1073813081,1,0,0->1,1073813056,1424
1,0,712,5729,1,2,1073813089,1,0,0->1,1073813056,1424
1,0,712,5729,1,5,1073813089,0,1,1->0,1073813056,1424
1,0,712,5730,2,7,1073813090,0,1,1->0,1073813056,1424
1,0,712,5736,0,5,1073813096,0,1,1->0,1073813056,1424
1,0,712,5739,3,2,1073813099,1,0,0->1,1073813056,1424
1,0,712,5741,5,2,1073813101,1,0,0->1,1073813056,1424
1,0,712,5743,7,2,1073813103,1,0,0->1,1073813056,1424
1,0,712,5745,1,5,1073813105,0,1,1->0,1073813056,1424
1,0,712,5746,2,2,1073813106,1,0,0->1,1073813056,1424
1,0,712,5755,3,5,1073813115,0,1,1->0,1073813056,1424
1,0,720,5763,3,5,1073813123,0,1,1->0,1073813120,1440
1,0,720,5765,5,5,1073813125,0,1,1->0,1073813120,1440
1,0,720,5767,7,7,1073813127,0,1,1->0,1073813120,1440
1,0,720,5771,3,2,1073813131,1,0,0->1,1073813120,1440
1,0,720,5773,5,5,1073813133,0,1,1->0,1073813120,1440
1,0,720,5776,0,0,1073813136,1,0,0->1,1073813120,1440
1,0,720,5780,4,5,1073813140,0,1,1->0,1073813120,1440
1,0,720,5781,5,7,1073813141,0,1,1->0,1073813120,1440
1,0,720,5783,7,5,1073813143,0,1,1->0,1073813120,1440
1,0,720,5791,7,5,1073813151,0,1,1->0,1073813120,1440
1,0,720,5794,2,5,1073813154,0,1,1->0,1073813120,1440
1,0,720,5797,5,7,1073813157,0,1,1->0,1073813120,1440
1,0,720,5800,0,7,1073813160,0,1,1->0,1073813120,1440
1,0,720,5804,4,2,1073813164,1,0,0->1,1073813120,1440
1,0,720,5806,6,7,1073813166,0,1,1->0,1073813120,1440
1,0,720,5810,2,7,1073813170,0,1,1->0,1073813120,1440
1,0,720,5813,5,7,1073813173,0,1,1->0,1073813120,1440
1,0,720,5822,6,7,1073813182,0,1,1->0,1073813120,1440
1,0,720,5823,7,0,1073813183,1,0,0->1,1073813120,1440
1,0,728,5832,0,5,1073813192,0,1,1->0,1073813184,1456
1,0,728,5834,2,5,1073813194,0,1,1->0,1073813184,1456
1,0,728,5836,4,5,1073813196,0,1,1->0,1073813184,1456
1,0,728,5838,6,0,1073813198,1,0,0->1,1073813184,1456
1,0,728,5840,0,7,1073813200,0,1,1->0,1073813184,1456
1,0,728,5843,3,0,1073813203,1,0,0->1,1073813184,1456
1,0,728,5843,3,2,1073813203,1,0,0->1,1073813184,1456
1,0,728,5844,4,7,1073813204,0,1,1->0,1073813184,1456
1,0,728,5847,7,2,1073813207,1,0,0->1,1073813184,1456
1,0,728,5848,0,5,1073813208,0,1,1->0,1073813184,1456
1,0,728,5851,3,0,1073813211,1,0,0->1,1073813184,1456
1,0,728,5861,5,0,1073813221,1,0,0->1,1073813184,1456
1,0,728,5865,1,0,1073813225,1,0,0->1,1073813184,1456
1,0,728,5867,3,5,1073813227,0,1,1->0,1073813184,1456
1,0,728,5870,6,7,1073813230,0,1,1->0,1073813184,1456
1,0,728,5872,0,2,1073813232,1,0,0->1,1073813184,1456
1,0,728,5872,0,5,1073813232,0,1,1->0,1073813184,1456
1,0,728,5884,4,7,1073813244,0,1,1->0,1073813184,1456
1,0,728,5885,5,5,1073813245,0,1,1->0,1073813184,1456
1,0,736,5891,3,0,1073813251,1,0,0->1,1073813248,1472
1,0,736,5891,3,2,1073813251,1,0,0->1,1073813248,1472
1,0,736,5899,3,5,1073813259,0,1,1->0,1073813248,1472
1,0,736,5901,5,7,1073813261,0,1,1->0,1073813248,1472
1,0,736,5904,0,2,1073813264,1,0,0->1,1073813248,1472
1,0,736,5904,0,5,1073813264,0,1,1->0,1073813248,1472
1,0,736,5906,2,5,1073813266,0,1,1->0,1073813248,1472
1,0,736,5907,3,5,1073813267,0,1,1->0,1073813248,1472
1,0,736,5908,4,2,1073813268,1,0,0->1,1073813248,1472
1,0,736,5908,4,5,1073813268,0,1,1->0,1073813248,1472
1,0,736,5913,1,5,1073813273,0,1,1->0,1073813248,1472
1,0,736,5916,4,5,1073813276,0,1,1->0,1073813248,1472
1,0,736,5917,5,7,1073813277,0,1,1->0,1073813248,1472
1,0,736,5919,7,5,1073813279,0,1,1->0,1073813248,1472
1,0,736,5920,0,5,1073813280,0,1,1->0,1073813248,1472
1,0,736,5922,2,5,1073813282,0,1,1->0,1073813248,1472
1,0,736,5924,4,7,1073813284,0,1,1->0,1073813248,1472
1,0,736,5932,4,7,1073813292,0,1,1->0,1073813248,1472
1,0,736,5935,7,7,1073813295,0,1,1->0,1073813248,1472
1,0,736,5945,1,7,1073813305,0,1,1->0,1073813248,1472
1,0,736,5946,2,7,1073813306,0,1,1->0,1073813248,1472
1,0,744,5956,4,7,1073813316,0,1,1->0,1073813312,1488
1,0,744,5957,5,0,1073813317,1,0,0->1,1073813312,1488
1,0,744,5966,6,2,1073813326,1,0,0->1,1073813312,1488
1,0,744,5967,7,0,1073813327,1,0,0->1,1073813312,1488
1,0,744,5970,2,5,1073813330,0,1,1->0,1073813312,1488
1,0,744,5971,3,7,1073813331,0,1,1->0,1073813312,1488
1,0,744,5973,5,5,1073813333,0,1,1->0,1073813312,1488
1,0,744,5973,5,7,1073813333,0,1,1->0,1073813312,1488
1,0,744,5974,6,7,1073813334,0,1,1->0,1073813312,1488
1,0,744,5975,7,7,1073813335,0,1,1->0,1073813312,1488
1,0,744,5978,2,2,1073813338,1,0,0->1,1073813312,1488
1,0,744,5978,2,5,1073813338,0,1,1->0,1073813312,1488
1,0,744,5978,2,7,1073813338,0,1,1->0,1073813312,1488
1,0,744,5980,4,5,1073813340,0,1,1->0,1073813312,1488
1,0,744,5982,6,5,1073813342,0,1,1->0,1073813312,1488
1,0,744,5982,6,7,1073813342,0,1,1->0,1073813312,1488
1,0,744,5984,0,0,1073813344,1,0,0->1,1073813312,1488
1,0,744,5986,2,2,1073813346,1,0,0->1,1073813312,1488
1,0,744,5989,5,7,1073813349,0,1,1->0,1073813312,1488
1,0,744,5992,0,7,1073813352,0,1,1->0,1073813312,1488
1,0,744,5993,1,5,1073813353,0,1,1->0,1073813312,1488
1,0,744,5999,7,7,1073813359,0,1,1->0,1073813312,1488
1,0,744,6003,3,7,1073813363,0,1,1->0,1073813312,1488
1,0,744,6004,4,7,1073813364,0,1,1->0,1073813312,1488
1,0,744,6009,1,7,1073813369,0,1,1->0,1073813312,1488
1,0,744,6011,3,7,1073813371,0,1,1->0,1073813312,1488
1,0,744,6014,6,7,1073813374,0,1,1->0,1073813312,1488
1,0,744,6015,7,7,1073813375,0,1,1->0,1073813312,1488
1,0,752,6016,0,7,1073813376,0,1,1->0,1073813376,1504
1,0,752,6028,4,7,1073813388,0,1,1->0,1073813376,1504
1,0,752,6030,6,0,1073813390,1,0,0->1,1073813376,1504
1,0,752,6033,1,0,1073813393,1,0,0->1,1073813376,1504
1,0,752,6037,5,7,1073813397,0,1,1->0,1073813376,1504
1,0,752,6038,6,7,1073813398,0,1,1->0,1073813376,1504
1,0,752,6043,3,7,1073813403,0,1,1->0,1073813376,1504
1,0,752,6044,4,5,1073813404,0,1,1->0,1073813376,1504
1,0,752,6046,6,2,1073813406,1,0,0->1,1073813376,1504
1,0,752,6048,0,7,1073813408,0,1,1->0,1073813376,1504
1,0,752,6051,3,7,1073813411,0,1,1->0,1073813376,1504
1,0,752,6055,7,0,1073813415,1,0,0->1,1073813376,1504
1,0,752,6057,1,7,1073813417,0,1,1->0,1073813376,1504
1,0,752,6059,3,2,1073813419,1,0,0->1,1073813376,1504
1,0,752,6059,3,5,1073813419,0,1,1->0,1073813376,1504
1,0,752,6065,1,5,1073813425,0,1,1->0,1073813376,1504
1,0,752,6067,3,5,1073813427,0,1,1->0,1073813376,1504
1,0,752,6070,6,0,1073813430,1,0,0->1,1073813376,1504
1,0,752,6072,0,5,1073813432,0,1,1->0,1073813376,1504
1,0,752,6074,2,0,1073813434,1,0,0->1,1073813376,1504
1,0,752,6075,3,5,1073813435,0,1,1->0,1073813376,1504
1,0,760,6083,3,0,1073813443,1,0,0->1,1073813440,1520
1,0,760,6086,6,0,1073813446,1,0,0->1,1073813440,1520
1,0,760,6087,7,7,1073813447,0,1,1->0,1073813440,1520
1,0,760,6093,5,2,1073813453,1,0,0->1,1073813440,1520
1,0,760,6093,5,5,1073813453,0,1,1->0,1073813440,1520
1,0,760,6096,0,5,1073813456,0,1,1->0,1073813440,1520
1,0,760,6103,7,7,1073813463,0,1,1->0,1073813440,1520
1,0,760,6104,0,7,1073813464,0,1,1->0,1073813440,1520
1,0,760,6109,5,2,1073813469,1,0,0->1,1073813440,1520
1,0,760,6111,7,2,1073813471,1,0,0->1,1073813440,1520
1,0,760,6112,0,0,1073813472,1,0,0->1,1073813440,1520
1,0,760,6112,0,7,1073813472,0,1,1->0,1073813440,1520
1,0,760,6116,4,2,1073813476,1,0,0->1,1073813440,1520
1,0,760,6122,2,5,1073813482,0,1,1->0,1073813440,1520
1,0,760,6123,3,2,1073813483,1,0,0->1,1073813440,1520
1,0,760,6125,5,0,1073813485,1,0,0->1,1073813440,1520
1,0,760,6125,5,2,1073813485,1,0,0->1,1073813440,1520
1,0,760,6132,4,7,1073813492,0,1,1->0,1073813440,1520
1,0,760,6136,0,7,1073813496,0,1,1->0,1073813440,1520
1,0,768,6145,1,7,1073813505,0,1,1->0,1073813504,1536
1,0,768,6146,2,2,1073813506,1,0,0->1,1073813504,1536
1,0,768,6148,4,5,1073813508,0,1,1->0,1073813504,1536
1,0,768,6151,7,5,1073813511,0,1,1->0,1073813504,1536
1,0,768,6154,2,5,1073813514,0,1,1->0,1073813504,1536
1,0,768,6159,7,5,1073813519,0,1,1->0,1073813504,1536
1,0,768,6166,6,5,1073813526,0,1,1->0,1073813504,1536
1,0,768,6171,3,7,1073813531,0,1,1->0,1073813504,1536
1,0,768,6172,4,2,1073813532,1,0,0->1,1073813504,1536
1,0,768,6175,7,2,1073813535,1,0,0->1,1073813504,1536
1,0,768,6179,3,0,1073813539,1,0,0->1,1073813504,1536
1,0,768,6182,6,0,1073813542,1,0,0->1,1073813504,1536
1,0,768,6182,6,5,1073813542,0,1,1->0,1073813504,1536
1,0,768,6185,1,7,1073813545,0,1,1->0,1073813504,1536
1,0,768,6186,2,7,1073813546,0,1,1->0,1073813504,1536
1,0,768,6188,4,7,1073813548,0,1,1->0,1073813504,1536
1,0,768,6189,5,7,1073813549,0,1,1->0,1073813504,1536
